BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA
132.61642484502008,181.01827299780848,98104.0,3,206.66887803672964,47.60378,-122.32842,1985,0.6931471805599453,2.995732273553991,12.861712644003578,0.0,12.861712644003578,191.10825521326586,12.861712644003578,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98118.0,2,106.36885626646001,47.54576,-122.26853,1961,0.6931471805599453,1.0986122886681098,10.937187917027094,0.0,10.937187917027094,91.27677471643969,10.983884952783333,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98105.0,4,117.90267545852211,47.65959,-122.31755,2001,0.6931471805599453,1.9459101490553132,11.391808126699964,10.32833036107053,10.968318971901319,342.9115858669041,10.968318971901319,202.8707509742046,10.32833036107053,119.90633319029516,0.0
132.61642484502008,226.0746915142495,98121.0,7,206.66887803672964,47.61816,-122.33629,1928,0.6931471805599453,2.0794415416798357,11.748740394204184,0.0,11.748740394204184,226.0746915142495,11.736077016252437,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,181.01827299780848,98101.0,7,206.66887803672964,47.615,-122.33081,1930,0.6931471805599453,1.0986122886681098,11.115800481137065,0.0,11.115800481137065,27.819689113424385,11.115800481137065,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98101.0,7,183.21407843911592,47.61301,-122.32929,1991,0.6931471805599453,2.1972245773362196,11.974625968475259,10.31896899591978,11.762718736879195,342.9115858669041,11.632280597567725,202.8707509742046,10.645448706505872,102.83680064713751,8.412054873292933
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61784,-122.32966,2001,0.6931471805599453,2.3978952727983707,12.054476200865155,10.552735090806054,11.80250074417462,342.9115858669041,11.76686976543715,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98121.0,7,206.66887803672964,47.61558,-122.34186,1978,0.6931471805599453,1.791759469228055,11.13328890939415,9.692828247710418,10.863048479640058,342.9115858669041,10.778852117797637,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98125.0,5,88.4521386296036,47.70994,-122.29301,1949,0.6931471805599453,1.0986122886681098,11.986958465385595,0.0,11.986958465385595,91.27677471643969,12.009023163331607,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98109.0,7,109.58526829096286,47.6329,-122.35172,1989,0.6931471805599453,1.0986122886681098,10.850947439822313,0.0,10.850947439822313,91.27677471643969,10.918120227408963,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98070.0,4,172.6163426630659,47.6641,-122.33118,1906,0.6931471805599453,1.3862943611198906,11.376681826100373,0.0,11.376681826100373,101.12552240649997,10.61996055839957,68.90819718540405,9.806646201086572,69.8289150141377,8.36822903827628
132.61642484502008,344.334529786547,98105.0,4,117.90267545852211,47.66583,-122.29965,1994,0.6931471805599453,1.6094379124341003,11.312912331044872,0.0,11.312912331044872,342.9115858669041,11.312912331044872,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,24.172381863796726,98105.0,4,117.90267545852211,47.66172,-122.29598,1955,0.6931471805599453,1.0986122886681098,11.611475844199505,0.0,11.611475844199505,24.172381863796726,10.17450656409137,114.00647416724244,0.0,119.90633319029516,0.0
286.40954908695994,157.10717593809957,98108.0,2,70.57533041015921,47.53493,-122.31788,1992,0.6931471805599453,1.3862943611198906,13.111981673523193,0.0,13.111981673523193,101.12552240649997,13.537155519846507,283.0706178683544,13.369117199690923,118.13249680265763,13.038435967369042
132.61642484502008,42.52455319986045,98118.0,2,70.57533041015921,47.51138,-122.28875,1961,1.3862943611198906,1.0986122886681098,13.478772686065135,0.0,13.478772686065135,43.40222477045144,13.331003865890963,157.25935433006504,12.52815976788113,163.28419300137554,11.170449240431308
96.63460655908428,91.27677471643969,98199.0,7,109.58526829096286,47.65671,-122.39047,1990,0.6931471805599453,1.0986122886681098,10.914852072639958,0.0,10.914852072639958,91.27677471643969,10.914852072639958,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98115.0,4,117.90267545852211,47.68252,-122.29498,1950,0.6931471805599453,1.0986122886681098,12.075770319568138,0.0,12.075770319568138,91.27677471643969,12.11648704898771,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98107.0,6,118.13962114162709,47.66587,-122.38476,1961,0.6931471805599453,1.0986122886681098,11.460589521950299,0.0,11.460589521950299,101.12552240649997,10.925704639950524,48.02816010389653,10.579361404425617,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98144.0,2,70.57533041015921,47.58034,-122.31132,1900,0.6931471805599453,1.0986122886681098,10.869615519257454,0.0,10.869615519257454,101.12552240649997,10.840168974058017,75.63043648241373,8.968268810776454,119.90633319029516,0.0
132.61642484502008,91.27677471643969,98103.0,6,119.61362673763357,47.68891,-122.33553,1954,0.6931471805599453,1.3862943611198906,12.072632677297742,0.0,12.072632677297742,91.27677471643969,12.072632677297742,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,24.172381863796726,98121.0,7,206.66887803672964,47.61351,-122.35129,1911,0.6931471805599453,1.3862943611198906,11.164601270548886,0.0,11.164601270548886,24.172381863796726,10.556853863084228,45.43,10.247006332425306,163.28419300137554,8.258422462458876
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60946,-122.33337,1969,0.6931471805599453,3.2188758248682006,12.713525588195903,12.23549066116272,11.745948057467846,342.9115858669041,12.761769335251394,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,206.0980240228369,98101.0,7,206.66887803672964,47.6113,-122.33659,1973,0.6931471805599453,1.791759469228055,12.03240949630686,0.0,12.03240949630686,101.12552240649997,11.54600234336302,96.94457385388404,11.092504067078258,148.54036588128974,6.202535517187923
132.61642484502008,181.01827299780848,98101.0,7,206.66887803672964,47.61076,-122.33765,1920,0.6931471805599453,1.0986122886681098,10.958304681204567,0.0,10.958304681204567,196.83332048960108,10.854141063037792,33.26,8.645058562414134,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98101.0,7,206.66887803672964,47.61048,-122.33794,1910,0.6931471805599453,2.1972245773362196,10.992066340225865,0.0,10.992066340225865,101.12552240649997,10.461616521417985,96.94457385388404,8.515992470839718,119.90633319029516,0.0
132.61642484502008,157.10717593809957,98101.0,7,206.66887803672964,47.60886,-122.33744,1926,0.6931471805599453,1.0986122886681098,10.869520376305097,0.0,10.869520376305097,276.6783441673539,10.064798252418377,158.35533606764756,10.064798252418377,163.28419300137554,8.605204068738951
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61233,-122.33432,1930,0.6931471805599453,3.044522437723423,11.49918144717797,9.214730720277476,11.391796839062748,342.9115858669041,11.333703100713947,202.8707509742046,9.214730720277476,228.73680818511332,8.517393171418904
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61087,-122.33339,1982,0.6931471805599453,3.5553480614894135,13.809706748397092,11.896110880387312,13.650068536864499,342.9115858669041,13.809706748397092,202.8707509742046,11.67563087707904,328.0275514057199,0.0
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60997,-122.34138,1985,0.6931471805599453,2.0794415416798357,11.172559658233004,0.0,11.172559658233004,342.9115858669041,10.629610022590025,202.8707509742046,9.527411329321751,102.83680064713751,9.170039075202657
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61155,-122.34114,1908,0.6931471805599453,2.0794415416798357,11.718401867230671,0.0,11.718401867230671,342.9115858669041,11.389185974808175,151.92089379267753,10.183049243755137,102.83680064713751,8.987321812850125
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.61986,-122.34413,1959,0.6931471805599453,1.791759469228055,11.636681736391475,10.658364626228009,11.165181945422688,342.9115858669041,11.165181945422688,202.8707509742046,10.658364626228009,119.90633319029516,0.0
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.62001,-122.34274,2000,0.6931471805599453,2.0794415416798357,11.921412668610715,10.455531892118072,11.658920117504168,342.9115858669041,11.585692538521108,158.35533606764756,8.006700845440367,119.90633319029516,0.0
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.62025,-122.34314,1997,0.6931471805599453,1.9459101490553132,11.663936936922068,10.247112717290387,11.386239162597649,342.9115858669041,11.390656130909488,202.8707509742046,10.250652418696085,119.90633319029516,0.0
132.61642484502008,344.334529786547,98119.0,7,109.58526829096286,47.62023,-122.35951,1998,0.6931471805599453,1.9459101490553132,11.955063170746223,10.511757440962972,11.685693195625964,342.9115858669041,11.955063170746223,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,91.27677471643969,98136.0,3,183.21407843911592,47.63442,-122.30793,1911,0.6931471805599453,1.3862943611198906,10.934409692234288,0.0,10.934409692234288,91.27677471643969,10.934409692234288,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98109.0,7,109.58526829096286,47.62519,-122.34456,1999,0.6931471805599453,1.6094379124341003,11.719476112310662,10.712014884136147,11.26513055021489,342.9115858669041,11.26513055021489,202.8707509742046,10.712014884136147,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98122.0,3,78.4294682928928,47.60823,-122.30956,1962,0.6931471805599453,1.0986122886681098,10.914815699745034,0.0,10.914815699745034,101.12552240649997,10.914815699745034,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,341.4243190480536,98126.0,1,139.04635889634017,47.55837,-122.37751,1922,0.6931471805599453,1.791759469228055,12.290432176147913,0.0,12.290432176147913,341.4243190480536,12.599174981854821,202.8707509742046,0.0,119.90633319029516,0.0
132.61642484502008,341.4243190480536,98133.0,5,119.61362673763357,47.72426,-122.35599,1970,0.6931471805599453,1.0986122886681098,11.444625210711436,0.0,11.444625210711436,341.4243190480536,11.444625210711436,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.61988,-122.33211,2008,0.6931471805599453,1.9459101490553132,11.339809407255666,9.939481912759504,11.056777402494934,342.9115858669041,11.056777402494934,202.8707509742046,9.939481912759504,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98146.0,1,139.04635889634017,47.5097,-122.37759,1948,0.6931471805599453,1.0986122886681098,10.884685487576283,0.0,10.884685487576283,91.27677471643969,11.090858302264444,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,186.7043940955951,98122.0,3,183.21407843911592,47.61244,-122.3214,1965,0.0,1.3862943611198906,12.095224880194644,0.0,12.095224880194644,189.94037054273852,12.095224880194644,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98104.0,3,183.21407843911592,47.60898,-122.32693,1908,0.6931471805599453,2.0794415416798357,11.246770023062728,0.0,11.246770023062728,342.9115858669041,11.246770023062728,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,157.10717593809957,98104.0,3,183.21407843911592,47.60845,-122.32637,1983,0.6931471805599453,1.9459101490553132,11.510733063413314,9.142275641062053,11.412441926391907,189.94037054273852,10.601000190605713,202.8707509742046,9.946020083254831,163.28419300137554,9.742203154807973
132.61642484502008,89.08381199921043,98109.0,7,172.6163426630659,47.62237,-122.33805,1929,0.6931471805599453,1.0986122886681098,10.973717513311941,0.0,10.973717513311941,88.3580292359986,11.185434773248893,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,206.0980240228369,98109.0,7,172.6163426630659,47.62424,-122.33646,2010,0.6931471805599453,1.791759469228055,12.664468539937253,0.0,12.664468539937253,101.12552240649997,12.475439259302137,202.8707509742046,11.923225532468443,214.87319731931237,9.625095526991439
132.61642484502008,344.334529786547,98109.0,3,172.6163426630659,47.62642,-122.33325,1990,0.6931471805599453,2.0794415416798357,12.552721495745804,10.70922653983188,12.380437632607672,342.9115858669041,12.370692616294138,202.8707509742046,10.850074678641633,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62208,-122.35398,1962,0.6931471805599453,0.6931471805599453,12.871337193291367,0.0,12.871337193291367,191.10825521326586,12.81584093453868,114.00647416724244,0.0,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62208,-122.35398,1962,0.6931471805599453,0.6931471805599453,11.420963673053087,0.0,11.420963673053087,191.10825521326586,11.082157933374816,114.00647416724244,0.0,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62208,-122.35398,1938,0.6931471805599453,1.791759469228055,12.889386638375425,0.0,12.889386638375425,191.10825521326586,12.537176929007302,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,206.0980240228369,98109.0,7,172.6163426630659,47.62112,-122.33629,2010,0.6931471805599453,2.5649493574615367,13.255722255149015,0.0,13.255722255149015,101.12552240649997,13.302686271535393,202.8707509742046,12.64658309538114,214.87319731931237,10.173667349851767
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62395,-122.35077,1962,0.6931471805599453,1.0986122886681098,10.859018228147887,0.0,10.859018228147887,191.10825521326586,10.859018228147887,114.00647416724244,0.0,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62395,-122.35077,1928,0.6931471805599453,0.6931471805599453,11.013649552432474,0.0,11.013649552432474,191.10825521326586,11.58989576532275,114.00647416724244,0.0,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98109.0,7,109.58526829096286,47.62395,-122.35143,1928,0.6931471805599453,1.0986122886681098,12.476286788157395,0.0,12.476286788157395,191.10825521326586,12.598118111678868,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98109.0,7,109.58526829096286,47.62391,-122.34837,1986,0.0,1.0986122886681098,11.101054885563546,7.763446388727362,11.06490248157219,101.12552240649997,10.734242182303689,183.68557250031563,8.552946361122055,52.026605361435216,8.423321975806166
132.61642484502008,206.0980240228369,98109.0,7,109.58526829096286,47.62419,-122.34443,2010,0.6931471805599453,1.9459101490553132,13.732779824116589,12.623821992471557,13.332449247047506,101.12552240649997,13.50023115832039,202.8707509742046,12.128192181854649,214.87319731931237,8.699681400989514
132.61642484502008,40.49985200613782,98033.0,7,109.58526829096286,47.62053,-122.35842,1970,0.6931471805599453,1.6094379124341003,11.241300451833114,10.163194443157385,10.825442214034721,101.12552240649997,10.790287679843225,202.8707509742046,9.973712997425626,214.87319731931237,7.786136437783072
132.61642484502008,344.334529786547,98109.0,7,109.58526829096286,47.62291,-122.35708,2002,0.6931471805599453,1.9459101490553132,11.4815483105279,10.516914889962838,11.001716434379901,342.9115858669041,11.001716434379901,202.8707509742046,10.516914889962838,119.90633319029516,0.0
132.61642484502008,344.334529786547,98105.0,4,117.90267545852211,47.65772,-122.31756,1962,1.0986122886681098,1.6094379124341003,10.82013821962583,0.0,10.82013821962583,342.9115858669041,10.82013821962583,226.02724404155785,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98106.0,1,105.44501758640926,47.5636,-122.358,1999,0.6931471805599453,1.3862943611198906,11.2181382103884,0.0,11.2181382103884,91.27677471643969,11.230098255244629,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,91.27677471643969,98112.0,3,183.21407843911592,47.62548,-122.30828,1923,0.6931471805599453,1.3862943611198906,11.123491173934593,0.0,11.123491173934593,91.27677471643969,11.123491173934593,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,91.27677471643969,98112.0,3,183.21407843911592,47.62644,-122.30429,1908,0.6931471805599453,1.9459101490553132,12.176154528742888,0.0,12.176154528742888,91.27677471643969,12.176154528742888,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98144.0,3,106.36885626646001,47.58408,-122.30125,2003,0.6931471805599453,1.3862943611198906,11.507249386471992,10.484389460685312,11.06165722706025,101.12552240649997,11.06165722706025,202.8707509742046,10.484389460685312,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98144.0,2,106.36885626646001,47.57324,-122.29058,1991,0.6931471805599453,1.0986122886681098,10.984173452670783,0.0,10.984173452670783,91.27677471643969,11.014127221416956,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98108.0,2,70.57533041015921,47.56413,-122.31208,1957,0.6931471805599453,0.6931471805599453,11.78190625342459,0.0,11.78190625342459,91.27677471643969,11.808925348320512,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98118.0,2,106.36885626646001,47.55478,-122.27596,1989,0.6931471805599453,1.3862943611198906,11.001366238850487,0.0,11.001366238850487,91.27677471643969,11.001366238850487,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98119.0,7,109.58526829096286,47.63683,-122.35896,1964,0.6931471805599453,1.0986122886681098,11.442706842557458,0.0,11.442706842557458,91.27677471643969,11.442706842557458,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,181.01827299780848,98115.0,4,117.90267545852211,47.67524,-122.31534,1941,0.6931471805599453,1.6094379124341003,10.94238522187658,0.0,10.94238522187658,191.10825521326586,10.799595985047786,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,181.01827299780848,98115.0,4,117.90267545852211,47.67559,-122.31769,1929,0.6931471805599453,1.0986122886681098,12.240160013274313,0.0,12.240160013274313,191.10825521326586,11.688113303863286,202.8707509742046,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98133.0,5,119.61362673763357,47.73141,-122.3458,2001,0.6931471805599453,1.6094379124341003,10.847218338835674,0.0,10.847218338835674,342.9115858669041,10.847218338835674,202.8707509742046,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98133.0,5,119.61362673763357,47.72463,-122.35315,1963,0.6931471805599453,1.0986122886681098,11.78305946670208,0.0,11.78305946670208,91.27677471643969,11.789875150842965,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98133.0,5,119.61362673763357,47.7257,-122.33684,1959,0.6931471805599453,0.6931471805599453,12.411410614126586,0.0,12.411410614126586,91.27677471643969,12.411410614126586,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98133.0,5,119.61362673763357,47.72551,-122.3423,2002,0.6931471805599453,1.3862943611198906,11.14387424996344,0.0,11.14387424996344,342.9115858669041,11.164927056510393,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98103.0,6,172.6163426630659,47.65464,-122.34912,1991,0.6931471805599453,1.3862943611198906,11.106294677722047,0.0,11.106294677722047,91.27677471643969,11.106294677722047,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98104.0,7,206.66887803672964,47.6048,-122.3368,1904,0.6931471805599453,1.791759469228055,12.159929225640868,0.0,12.159929225640868,342.9115858669041,12.159929225640868,202.8707509742046,9.854927361920751,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98111.0,7,206.66887803672964,47.60804,-122.3367,1998,0.6931471805599453,1.9459101490553132,12.557085087723449,0.0,12.557085087723449,276.6783441673539,12.153467965336215,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,462.52015166438264,98107.0,6,118.13962114162709,47.66737,-122.37956,1954,1.6094379124341003,1.791759469228055,12.561415702901638,0.0,12.561415702901638,462.52015166438264,12.62037195029425,202.8707509742046,11.910801851429717,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98107.0,6,23.261984129550896,47.6706,-122.36225,1991,0.6931471805599453,1.0986122886681098,10.924390520176528,0.0,10.924390520176528,91.27677471643969,10.986952361874025,114.00647416724244,0.0,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98104.0,2,206.66887803672964,47.60112,-122.32785,2006,0.6931471805599453,1.6094379124341003,11.02119960717217,0.0,11.02119960717217,191.10825521326586,10.663264815393836,103.21151591252422,10.282608685304691,119.90633319029516,0.0
132.61642484502008,181.01827299780848,98104.0,2,206.66887803672964,47.59809,-122.32283,1910,0.6931471805599453,1.6094379124341003,11.195759654126208,9.533944453604027,10.985309671896763,217.85546907630163,10.968215530759236,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,344.334529786547,98109.0,7,109.58526829096286,47.62614,-122.3467,1996,0.6931471805599453,1.6094379124341003,11.996727210857355,9.561067663645012,11.905122946077489,342.9115858669041,11.641345064614818,202.8707509742046,10.394916266691387,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98144.0,2,106.36885626646001,47.57589,-122.29365,1990,0.6931471805599453,1.6094379124341003,12.576217955346895,0.0,12.576217955346895,91.27677471643969,12.576217955346895,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,226.0746915142495,98122.0,3,183.21407843911592,47.61495,-122.32177,1915,0.6931471805599453,1.3862943611198906,11.056130219690564,0.0,11.056130219690564,226.0746915142495,11.07938490391378,114.00647416724244,0.0,119.90633319029516,0.0
286.40954908695994,226.0746915142495,98106.0,1,105.44501758640926,47.547,-122.35307,1970,3.332204510175204,1.0986122886681098,12.996963406408776,0.0,12.996963406408776,226.0746915142495,13.087774003025942,114.00647416724244,0.0,119.90633319029516,0.0
132.61642484502008,40.49985200613782,98115.0,4,117.90267545852211,47.67828,-122.26456,2002,0.6931471805599453,1.0986122886681098,11.475233981948293,0.0,11.475233981948293,101.12552240649997,11.43281025466844,183.68557250031563,8.506132244056813,119.90633319029516,0.0
139.0516559611366,181.01827299780848,98134.0,2,70.57533041015921,47.59545,-122.32146,1950,0.6931471805599453,0.6931471805599453,11.117762111107313,0.0,11.117762111107313,66.63183571023426,11.132543137229527,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98122.0,3,78.4294682928928,47.60598,-122.30156,2008,0.6931471805599453,1.3862943611198906,12.447150413080536,0.0,12.447150413080536,91.27677471643969,12.447150413080536,114.00647416724244,0.0,119.90633319029516,0.0
96.63460655908428,91.27677471643969,98118.0,2,106.36885626646001,47.51482,-122.25864,2001,0.6931471805599453,1.3862943611198906,11.27473172560964,0.0,11.27473172560964,91.27677471643969,11.27473172560964,114.00647416724244,0.0,119.90633319029516,0.0
