BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,source_energy_surface,energy_surface,vapeur_surface,electricity_surface,gaz_surface,emissions_surface,source_energy_epoque,energy_epoque,electricity_epoque,gaz_epoque,emissions_epoque,source_energy_type,energy_type,electricity_type,gaz_type,emissions_type
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60713,-122.33323,1998,0.6931471805599453,3.258096538021482,12.716429159281265,11.021281360620167,12.51361616707751,342.9115858669041,12.726772359619336,114.00647416724244,0.0,119.90633319029516,0.0,5.298317366548036,17.109163967888286,15.607163604863008,16.71048559339122,14.865877883813681,6.609308811083168,5.343290717611418,15.866223996026905,15.525633724030847,13.322544498499049,4.680370418551027,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98104.0,7,206.66887803672964,47.60699,-122.33346,1928,0.6931471805599453,2.302585092994046,11.082296383198514,0.0,11.082296383198514,342.9115858669041,11.082296383198514,114.00647416724244,0.0,119.90633319029516,0.0,5.040841175609983,15.701982831633819,14.320129057330252,14.110417220106736,15.09552898455831,5.796756594662978,4.780802760923196,14.68246907128406,13.924094522723271,13.694369515508695,4.307370435348025,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60809,-122.33212,1980,0.6931471805599453,3.5263605246161616,12.66334874732981,10.961295207644392,12.462082145801965,342.9115858669041,12.596464724140818,202.8707509742046,10.961295207644392,119.90633319029516,0.0,5.197944358680961,16.921234033977285,15.282863917851225,16.447700360001587,15.222450573286228,6.476387576550862,5.13167230744978,14.838704914291238,14.723476333348396,13.187377410468182,3.9265174515785985,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60755,-122.33244,1922,0.6931471805599453,2.4849066497880004,11.431617790897278,10.134638955251866,11.112313560992032,342.9115858669041,11.11826675682705,202.8707509742046,10.134638955251866,119.90633319029516,0.0,5.698434847887246,16.190417335793235,15.398778709861958,15.158993968735313,14.531785224503658,6.239086053829017,4.87405161713053,14.744102419753458,13.774429154800506,13.389986099609413,4.158101528024852,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
139.0516559611366,181.01827299780848,98154.0,7,206.66887803672964,47.60649,-122.33297,2004,0.6931471805599453,2.4849066497880004,12.928781055513184,10.950824090522445,12.779875885354993,70.14069240677209,12.80741698836436,202.8707509742046,10.799595985047786,148.54036588128974,6.980075940561763,5.053694822509448,16.738073088320842,13.511103397729821,16.697586780633,0.0,5.206092422505519,4.972587184214958,14.273592151323383,13.842785200099154,12.93456525154485,3.659193143743576,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
132.61642484502008,181.01827299780848,98104.0,7,206.66887803672964,47.60546,-122.33279,1930,0.6931471805599453,1.9459101490553132,11.55129966608712,0.0,11.55129966608712,182.91425609708475,11.407576060361786,103.21151591252422,10.596659732783579,328.0275514057199,0.0,5.065123440870224,16.113725817126603,15.339902106958965,15.30928371460221,13.721398759813733,6.075024140206913,4.663439094112067,14.699322828537408,13.626678453473916,12.553438897721334,3.536456447665845,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
132.61642484502008,344.334529786547,98104.0,7,206.66887803672964,47.60681,-122.33078,1983,0.6931471805599453,3.367295829986474,12.939118194198793,11.350418300109132,12.71072525539031,342.9115858669041,12.760905585289162,202.8707509742046,11.350418300109132,119.90633319029516,0.0,5.4359030295006,17.328748801997715,0.0,16.870703387837985,16.32766557600529,6.6894624438984165,4.958640009862707,15.499051867541631,15.499051728255269,0.0,3.682106569826508,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,157.10717593809957,98104.0,7,206.66887803672964,47.60515,-122.33159,1907,0.6931471805599453,1.791759469228055,10.95872250123467,0.0,10.95872250123467,89.6130138196825,9.707655133714226,158.35533606764756,9.648982324778904,163.28419300137554,9.184201714366488,5.64084271819081,15.844459208532589,14.389988427429259,15.1412031720061,14.540685335442967,5.613201096424962,4.667205591240251,14.648775215515542,14.524061489247446,11.935883345169382,3.547171870205237,5.037601781910754,14.679065271013766,14.255966291158993,13.216208848683017,3.8128654338949275
132.61642484502008,344.334529786547,98104.0,7,206.66887803672964,47.60376,-122.33194,1916,0.6931471805599453,2.3978952727983707,11.555534661493144,0.0,11.555534661493144,342.9115858669041,11.555534661493144,114.00647416724244,0.0,119.90633319029516,0.0,5.422744944923089,16.13343824905496,15.048322390993812,15.591880716870339,13.611405861954502,5.858847022493143,4.642466000596913,14.557916245385043,14.206084000240693,11.794262449862169,3.3028492586443794,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,181.01827299780848,98104.0,7,206.66887803672964,47.60265,-122.33051,1916,0.6931471805599453,2.3978952727983707,13.199992713700011,0.0,13.199992713700011,1265.29,13.194034525770327,114.00647416724244,0.0,119.90633319029516,0.0,5.21330397534574,17.621827854829043,0.0,17.00836408059653,16.84209361432735,7.143846644402559,4.642466000596913,14.557916245385043,14.206084000240693,11.794262449862169,3.3028492586443794,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
132.61642484502008,181.01827299780848,98104.0,3,206.66887803672964,47.60378,-122.32842,1985,0.6931471805599453,2.995732273553991,12.861712644003578,0.0,12.861712644003578,191.10825521326586,12.861712644003578,114.00647416724244,0.0,119.90633319029516,0.0,5.440250862436703,17.683786733207448,0.0,16.7200953855029,17.20335758557295,7.43864820089824,5.379436389709269,15.492291181118645,15.31534809031599,12.991539174176435,4.621535540074356,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
96.63460655908428,91.27677471643969,98118.0,2,106.36885626646001,47.54576,-122.26853,1961,0.6931471805599453,1.0986122886681098,10.937187917027094,0.0,10.937187917027094,91.27677471643969,10.983884952783333,114.00647416724244,0.0,119.90633319029516,0.0,4.122283943229008,14.246954930246341,0.0,13.750391601740178,13.30888277757849,3.677059877308594,4.702296868588142,14.49109605593479,13.92895084418652,13.553455945549636,3.923556241241819,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
132.61642484502008,344.334529786547,98105.0,4,117.90267545852211,47.65959,-122.31755,2001,0.6931471805599453,1.9459101490553132,11.391808126699964,10.32833036107053,10.968318971901319,342.9115858669041,10.968318971901319,202.8707509742046,10.32833036107053,119.90633319029516,0.0,5.003946305945459,15.113939222722186,0.0,14.63362909838314,14.15005522372815,4.510969390589264,5.190732189832464,15.337172546671903,15.203473650976301,12.04757796082775,4.201777928040857,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,226.0746915142495,98121.0,7,206.66887803672964,47.61816,-122.33629,1928,0.6931471805599453,2.0794415416798357,11.748740394204184,0.0,11.748740394204184,226.0746915142495,11.736077016252437,114.00647416724244,0.0,119.90633319029516,0.0,5.159055299214529,16.24417193569497,0.0,15.35183461932712,15.71705255134321,5.963682166095531,4.780802760923196,14.68246907128406,13.924094522723271,13.694369515508695,4.307370435348025,5.114394537401531,15.332568947022313,15.053890296238755,13.94554139328106,4.6173951556106605
132.61642484502008,181.01827299780848,98101.0,7,206.66887803672964,47.615,-122.33081,1930,0.6931471805599453,1.0986122886681098,11.115800481137065,0.0,11.115800481137065,27.819689113424385,11.115800481137065,114.00647416724244,0.0,119.90633319029516,0.0,4.1303550119637835,14.08571907185736,0.0,14.085718594844536,0.0,2.315501318260592,4.663439094112067,14.699322828537408,13.626678453473916,12.553438897721334,3.536456447665845,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
132.61642484502008,344.334529786547,98101.0,7,183.21407843911592,47.61301,-122.32929,1991,0.6931471805599453,2.1972245773362196,11.974625968475259,10.31896899591978,11.762718736879195,342.9115858669041,11.632280597567725,202.8707509742046,10.645448706505872,102.83680064713751,8.412054873292933,4.07753744390572,15.488496438600334,0.0,13.257432586982002,15.37486412914293,5.55129152782092,4.705467935345065,15.477794730809732,14.783541574311025,12.799926975972536,4.704291276855899,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61784,-122.32966,2001,0.6931471805599453,2.3978952727983707,12.054476200865155,10.552735090806054,11.80250074417462,342.9115858669041,11.76686976543715,114.00647416724244,0.0,119.90633319029516,0.0,5.20455602023164,16.219018866344626,0.0,15.540187294513839,15.511348343791118,5.797970813310776,5.190732189832464,15.337172546671903,15.203473650976301,12.04757796082775,4.201777928040857,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98121.0,7,206.66887803672964,47.61558,-122.34186,1978,0.6931471805599453,1.791759469228055,11.13328890939415,9.692828247710418,10.863048479640058,342.9115858669041,10.778852117797637,114.00647416724244,0.0,119.90633319029516,0.0,5.301811240356353,15.309922617717225,0.0,14.668371487178646,14.562371950125492,4.863217453310182,4.52720864451838,14.121906429860156,13.671786828062533,12.360744618032221,2.9183111265854063,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
96.63460655908428,91.27677471643969,98125.0,5,88.4521386296036,47.70994,-122.29301,1949,0.6931471805599453,1.0986122886681098,11.986958465385595,0.0,11.986958465385595,91.27677471643969,12.009023163331607,114.00647416724244,0.0,119.90633319029516,0.0,4.235554708631801,15.72936582358628,0.0,14.482109430195065,15.390682645486702,5.602782807034163,4.5443580303320354,14.403111163891829,13.159429848767163,13.603329201633635,3.9531649487593215,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
96.63460655908428,91.27677471643969,98109.0,7,109.58526829096286,47.6329,-122.35172,1989,0.6931471805599453,1.0986122886681098,10.850947439822313,0.0,10.850947439822313,91.27677471643969,10.918120227408963,114.00647416724244,0.0,119.90633319029516,0.0,0.0,14.21885141144032,0.0,14.21885141144032,0.0,2.4362414778067194,4.92071057562735,14.451931025605665,14.212875279683013,12.988443338981096,3.5865698352893665,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
132.61642484502008,40.49985200613782,98070.0,4,172.6163426630659,47.6641,-122.33118,1906,0.6931471805599453,1.3862943611198906,11.376681826100373,0.0,11.376681826100373,101.12552240649997,10.61996055839957,68.90819718540405,9.806646201086572,69.8289150141377,8.36822903827628,4.677490847567717,15.23763563788641,0.0,14.117719601170634,14.842654771497621,5.06745661408942,4.824305715904762,14.503287343734216,14.245351480520098,12.387068323735456,3.3648791189880436,4.965637885627165,14.5178092355431,14.202074832038459,11.028952720363655,3.2634667081960758
132.61642484502008,344.334529786547,98105.0,4,117.90267545852211,47.66583,-122.29965,1994,0.6931471805599453,1.6094379124341003,11.312912331044872,0.0,11.312912331044872,342.9115858669041,11.312912331044872,114.00647416724244,0.0,119.90633319029516,0.0,5.096812990337308,15.71291592712419,0.0,14.919574625310629,15.110832069449293,5.375278407684165,5.3085151687578405,15.83649050983321,14.88585847958134,14.701852467548953,4.964486638070276,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,24.172381863796726,98105.0,4,117.90267545852211,47.66172,-122.29598,1955,0.6931471805599453,1.0986122886681098,11.611475844199505,0.0,11.611475844199505,24.172381863796726,10.17450656409137,114.00647416724244,0.0,119.90633319029516,0.0,3.5890591398262,12.670956943330959,0.0,12.547056119771545,10.521399202410167,1.5953389880545987,4.635699376473933,14.430090608317252,13.887227316300805,12.044212322632863,3.3769046890931107,3.5667118092640226,13.560906976344285,13.040618471813582,12.106089313539307,2.642266460556207
286.40954908695994,157.10717593809957,98108.0,2,70.57533041015921,47.53493,-122.31788,1992,0.6931471805599453,1.3862943611198906,13.111981673523193,0.0,13.111981673523193,101.12552240649997,13.537155519846507,283.0706178683544,13.369117199690923,118.13249680265763,13.038435967369042,5.964093381658201,14.56783236843383,0.0,14.300192186393328,13.118885336024494,3.6579046498145056,5.128714600526785,14.56783236843383,14.300192186393328,12.833448545416651,3.7390971702745537,5.037601781910754,14.679065271013766,14.255966291158993,13.216208848683017,3.8128654338949275
132.61642484502008,42.52455319986045,98118.0,2,70.57533041015921,47.51138,-122.28875,1961,1.3862943611198906,1.0986122886681098,13.478772686065135,0.0,13.478772686065135,43.40222477045144,13.331003865890963,157.25935433006504,12.52815976788113,163.28419300137554,11.170449240431308,4.989752041654984,17.616180930806593,0.0,17.61618077431612,0.0,5.74569187773341,4.702296868588142,14.49109605593479,13.92895084418652,13.553455945549636,3.923556241241819,4.139955061372242,14.032485120132955,13.488319517484435,12.43711293537099,3.1497400860333387
96.63460655908428,91.27677471643969,98199.0,7,109.58526829096286,47.65671,-122.39047,1990,0.6931471805599453,1.0986122886681098,10.914852072639958,0.0,10.914852072639958,91.27677471643969,10.914852072639958,114.00647416724244,0.0,119.90633319029516,0.0,4.366913035569416,14.316455679938992,0.0,14.01238405317804,12.977779126366432,3.4803165861147547,5.080783063320898,14.743396801293006,14.60033336679545,13.050819039407555,3.800197190245889,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
96.63460655908428,91.27677471643969,98115.0,4,117.90267545852211,47.68252,-122.29498,1950,0.6931471805599453,1.0986122886681098,12.075770319568138,0.0,12.075770319568138,91.27677471643969,12.11648704898771,114.00647416724244,0.0,119.90633319029516,0.0,4.02535169073515,15.67167236718267,0.0,14.285317292827584,15.384010635835587,5.587435906785779,4.252771842202109,14.701228776965836,14.119328248326495,13.787666484734276,4.29073337622749,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
132.61642484502008,40.49985200613782,98107.0,6,118.13962114162709,47.66587,-122.38476,1961,0.6931471805599453,1.0986122886681098,11.460589521950299,0.0,11.460589521950299,101.12552240649997,10.925704639950524,48.02816010389653,10.579361404425617,119.90633319029516,0.0,5.099866427824199,15.637873995032086,0.0,15.27216691955281,14.454664486740356,4.8794630213208565,4.702296868588142,14.49109605593479,13.92895084418652,13.553455945549636,3.923556241241819,4.965637885627165,14.5178092355431,14.202074832038459,11.028952720363655,3.2634667081960758
132.61642484502008,40.49985200613782,98144.0,2,70.57533041015921,47.58034,-122.31132,1900,0.6931471805599453,1.0986122886681098,10.869615519257454,0.0,10.869615519257454,101.12552240649997,10.840168974058017,75.63043648241373,8.968268810776454,119.90633319029516,0.0,4.697749339022296,14.897767236540313,0.0,14.272777164635702,14.131476105210044,4.441002839774179,4.807294351287376,14.316486204591495,13.918747871222267,12.074975430746608,3.303584552795155,4.965637885627165,14.5178092355431,14.202074832038459,11.028952720363655,3.2634667081960758
132.61642484502008,91.27677471643969,98103.0,6,119.61362673763357,47.68891,-122.33553,1954,0.6931471805599453,1.3862943611198906,12.072632677297742,0.0,12.072632677297742,91.27677471643969,12.072632677297742,114.00647416724244,0.0,119.90633319029516,0.0,4.31748811353631,15.760669210431033,0.0,14.801230332855415,15.277608345998978,5.516850305304563,4.30000280957521,14.347986659522164,13.342871458916855,13.483912125042917,3.852379152500631,4.382651429886197,14.557715366921906,13.87964853014282,13.813011437763178,4.141705133581938
132.61642484502008,24.172381863796726,98121.0,7,206.66887803672964,47.61351,-122.35129,1911,0.6931471805599453,1.3862943611198906,11.164601270548886,0.0,11.164601270548886,24.172381863796726,10.556853863084228,45.43,10.247006332425306,163.28419300137554,8.258422462458876,4.351567407472678,14.584984319173593,0.0,14.221128987651419,13.39756944717738,3.8379458020318302,4.80851910385417,14.402138426721406,13.881708251913077,13.229254421206178,3.7184382563554808,3.5667118092640226,13.560906976344285,13.040618471813582,12.106089313539307,2.642266460556207
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60946,-122.33337,1969,0.6931471805599453,3.2188758248682006,12.713525588195903,12.23549066116272,11.745948057467846,342.9115858669041,12.761769335251394,114.00647416724244,0.0,119.90633319029516,0.0,4.810557040957342,16.598247301911137,0.0,16.31730767398401,15.191448475778497,5.691473698188603,4.9760438072286375,14.755308028826859,14.086287032674463,13.49032735968776,3.911822985425479,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,206.0980240228369,98101.0,7,206.66887803672964,47.6113,-122.33659,1973,0.6931471805599453,1.791759469228055,12.03240949630686,0.0,12.03240949630686,101.12552240649997,11.54600234336302,96.94457385388404,11.092504067078258,148.54036588128974,6.202535517187923,5.179533864904916,16.070601656398004,0.0,16.070601551534008,0.0,4.211831257677767,5.2214363470500915,15.232784798495716,14.904839724812424,14.029364292238032,4.659847747278787,5.109575278786908,16.39681898851312,16.198218909233724,9.913239843978806,4.885827643502908
132.61642484502008,181.01827299780848,98101.0,7,206.66887803672964,47.61076,-122.33765,1920,0.6931471805599453,1.0986122886681098,10.958304681204567,0.0,10.958304681204567,196.83332048960108,10.854141063037792,33.26,8.645058562414134,119.90633319029516,0.0,3.908014968769563,14.036542280937914,0.0,13.479953902071077,13.185195443375125,3.5339784928959737,4.7591780117550515,14.09194550862411,13.58208937223893,12.283471090991082,3.392661050639869,5.168493387251545,15.011115852115218,14.43543387543088,13.474430521720944,4.295583278148261
132.61642484502008,40.49985200613782,98101.0,7,206.66887803672964,47.61048,-122.33794,1910,0.6931471805599453,2.1972245773362196,10.992066340225865,0.0,10.992066340225865,101.12552240649997,10.461616521417985,96.94457385388404,8.515992470839718,119.90633319029516,0.0,5.99071429624017,15.439240846064969,0.0,15.439240648903095,0.0,3.5934692693092782,4.565909448373842,14.460751399291437,13.928505258933289,12.700102506847509,3.540089380528774,4.965637885627165,14.5178092355431,14.202074832038459,11.028952720363655,3.2634667081960758
132.61642484502008,157.10717593809957,98101.0,7,206.66887803672964,47.60886,-122.33744,1926,0.6931471805599453,1.0986122886681098,10.869520376305097,0.0,10.869520376305097,276.6783441673539,10.064798252418377,158.35533606764756,10.064798252418377,163.28419300137554,8.605204068738951,6.186825692322345,16.525305702433577,0.0,15.348598602457853,16.15671406738272,6.372141621406648,4.939497244072508,14.927432873914384,14.4640583059598,13.187216224136433,4.256038151220088,5.037601781910754,14.679065271013766,14.255966291158993,13.216208848683017,3.8128654338949275
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61233,-122.33432,1930,0.6931471805599453,3.044522437723423,11.49918144717797,9.214730720277476,11.391796839062748,342.9115858669041,11.333703100713947,202.8707509742046,9.214730720277476,228.73680818511332,8.517393171418904,5.072670723236259,15.392703855589147,0.0,15.271811276820383,13.220014451539969,4.0975062255596795,4.663439094112067,14.699322828537408,13.626678453473916,12.553438897721334,3.536456447665845,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61087,-122.33339,1982,0.6931471805599453,3.5553480614894135,13.809706748397092,11.896110880387312,13.650068536864499,342.9115858669041,13.809706748397092,202.8707509742046,11.67563087707904,328.0275514057199,0.0,5.212214667494625,18.20338527174069,16.266402460014987,17.63422304293602,16.965036004590456,7.804895810683244,4.933754205843811,14.45918219891369,14.45918173922363,0.0,3.093312601892855,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.60997,-122.34138,1985,0.6931471805599453,2.0794415416798357,11.172559658233004,0.0,11.172559658233004,342.9115858669041,10.629610022590025,202.8707509742046,9.527411329321751,102.83680064713751,9.170039075202657,5.379436389709269,15.492291181118645,0.0,14.9922871758726,14.559545225583113,4.908085639080461,5.379436389709269,15.492291181118645,15.31534809031599,12.991539174176435,4.621535540074356,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98101.0,7,206.66887803672964,47.61155,-122.34114,1908,0.6931471805599453,2.0794415416798357,11.718401867230671,0.0,11.718401867230671,342.9115858669041,11.389185974808175,151.92089379267753,10.183049243755137,102.83680064713751,8.987321812850125,4.237000818548478,15.502146242770712,0.0,14.07291021142705,15.228377957686774,5.430134791168223,4.56954300834494,15.143960906304375,14.07291021142705,14.813586232784472,5.023090735363602,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.61986,-122.34413,1959,0.6931471805599453,1.791759469228055,11.636681736391475,10.658364626228009,11.165181945422688,342.9115858669041,11.165181945422688,202.8707509742046,10.658364626228009,119.90633319029516,0.0,5.116195771160467,15.480259139319724,0.0,14.895511050015818,14.6655178872803,4.982167230116731,4.614129942523092,14.286816697949485,13.659635392065269,13.596700105204299,4.143928062410929,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.62001,-122.34274,2000,0.6931471805599453,2.0794415416798357,11.921412668610715,10.455531892118072,11.658920117504168,342.9115858669041,11.585692538521108,158.35533606764756,8.006700845440367,119.90633319029516,0.0,4.859812404361672,15.719882384569159,0.0,15.038141216937088,15.015197892768946,5.30305612089521,5.167923919988408,15.604593824353898,15.481617420025813,11.152837560645269,4.1414666692908355,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
132.61642484502008,344.334529786547,98109.0,7,172.6163426630659,47.62025,-122.34314,1997,0.6931471805599453,1.9459101490553132,11.663936936922068,10.247112717290387,11.386239162597649,342.9115858669041,11.390656130909488,202.8707509742046,10.250652418696085,119.90633319029516,0.0,4.980176086611547,15.578115209171504,0.0,14.975047972312618,14.785963285564833,5.096139981042732,5.384265664690366,15.471046967661424,14.960493419283049,13.242912362072278,4.382776353564427,5.127529036374398,15.664266270475936,14.992125474758028,14.76285373332386,5.323522043133211
